OID,ID,DIR,LENGTH,BPHCODE,BPHSEG,AUTHORITY,AUTHCODE,TRAFAUTH,TRAFCODE,STREETNAME,STREETCODE,ROADNAME,START_,LAT_START,LON_START,FINISH,LAT_END,LON_END,BPHDIR,BPHType,Usable,Infra,RoadType,BPHPlace,DirType,DirTraffic,Topology,DIV_Veh,DIV_Walk,Signpost,Parking,Level_,Paint,Trees,TWIDTH,TWIDTHWAY,LENGTH_M,MAX_SLOPE,OPEN_YEAR,LASTCHANGE,Shape_Length
-1,2274,0,5.820000000000000, ,3,הרצליה,6400,הרצליה,6400,דרך משה דיין,0775, , ,674197.760000000009313,182635.119999999995343,שדרות שבעת הכוכבים,674194.010000000009313,182630.670000000012806,דר-מע,שביל (ג),שמיש,אספלט,עירוני ראשי,במדרכה בצמוד למיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,אחר,ללא,משותף לאופניים והולכי רגל,לא,מדרכה,ללא,אין,110,55.000000000000000,5.820000000000000,0.000000000000000,0,30/11/2023 00:00:00,5.819931742290166
-1,2275,0,95.260000000000005, ,7,הרצליה,6400,הרצליה,6400,שדרות אייבי נתן,0613, ,חניית מגרשי ספורט,675071.369999999995343,183850.149999999994179, ,675092.020000000018626,183940.109999999986030,מזרח,שביל (ג),שמיש,אספלט,עירוני משני,במדרכה בצמוד למיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,מפרדה בינונית,הפרדה פיזית קלה,שביל בלבד,לא,מדרכה,ללא,בצד אחד,230,115.000000000000000,95.260000000000005,0.000000000000000,0,30/11/2023 00:00:00,95.255566898564950
-1,2276,0,26.090000000000000, ,9,הרצליה,6400,הרצליה,6400,שדרות אייבי נתן,0613, , ,675090.670000000041910,183943.880000000004657, ,675084.270000000018626,183967.540000000008149,מזרח,שביל (ג),שמיש,אספלט,עירוני משני,במדרכה בצמוד למיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,מפרדה בינונית,הפרדה פיזית קלה,שביל בלבד,לא,מדרכה,ללא,בצד אחד,230,115.000000000000000,26.090000000000000,0.000000000000000,0,30/11/2023 00:00:00,26.090985810731965
-1,2277,0,15.119999999999999, ,2,הרצליה,6400,הרצליה,6400,שדרות אייבי נתן,0613, ,יוסף נבו,675096.729999999981374,183608.679999999993015, ,675103.109999999986030,183622.000000000000000,צ-מז,שביל (ג),שמיש,אספלט,עירוני משני,במדרכה בצמוד למיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,מפרדה בינונית,צמוד להולכי רגל,שביל בלבד,לא,מדרכה,ללא,אין,230,115.000000000000000,15.119999999999999,0.000000000000000,0,30/11/2023 00:00:00,15.123343919124341
-1,2278,0,148.860000000000014, ,5,הרצליה,6400,הרצליה,6400,שדרות אייבי נתן,0613, , ,675087.550000000046566,183694.859999999986030,חניית מגרשי ספורט,675068.300000000046566,183840.519999999989523,מזרח,שביל (ג),שמיש,אספלט,עירוני משני,במדרכה בצמוד למיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,מפרדה בינונית,הפרדה פיזית קלה,,לא,מדרכה,ללא,בצד אחד,230,115.000000000000000,148.860000000000014,0.000000000000000,0,30/11/2023 00:00:00,148.857710985541985
-1,2279,0,5.980000000000000, ,1,הרצליה,6400,הרצליה,6400,שדרות אייבי נתן,0613, ,יוסף נבו,675091.750000000000000,183605.359999999986030, ,675096.729999999981374,183608.679999999993015,צ-מז,שביל (ג),שמיש,מרצפות,עירוני משני,במדרכה בצמוד למיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,מפרדה בינונית,ללא,משותף לאופניים והולכי רגל,לא,מדרכה,ללא,אין,230,115.000000000000000,5.980000000000000,0.000000000000000,0,30/11/2023 00:00:00,5.983356873302308
-1,2280,0,61.960000000000001, ,4,הרצליה,6400,הרצליה,6400,שדרות אייבי נתן,0613, ,יוסף נבו,675102.319999999948777,183628.230000000010477, ,675089.020000000018626,183688.730000000010477,מזרח,שביל (ג),שמיש,אספלט,עירוני משני,במדרכה בצמוד למיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,מפרדה בינונית,הפרדה פיזית קלה,שביל בלבד,לא,מדרכה,ללא,בצד אחד,230,115.000000000000000,61.960000000000001,0.000000000000000,0,30/11/2023 00:00:00,61.961082802458115
-1,2281,0,6.270000000000000, ,3,הרצליה,6400,הרצליה,6400,שדרות אייבי נתן,0613, ,יוסף נבו,675103.109999999986030,183622.000000000000000, ,675102.319999999948777,183628.230000000010477,מזרח,שביל (ג),שמיש,מרצפות,עירוני משני,במדרכה בצמוד למיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,מפרדה בינונית,ללא,משותף לאופניים והולכי רגל,לא,מדרכה,ללא,אין,230,115.000000000000000,6.270000000000000,0.000000000000000,0,30/11/2023 00:00:00,6.273486231114096
-1,2282,0,10.109999999999999, ,6,הרצליה,6400,הרצליה,6400,שדרות אייבי נתן,0613, ,חניית מגרשי ספורט,675068.300000000046566,183840.519999999989523,חניית מגרשי ספורט,675071.369999999995343,183850.149999999994179,מזרח,מעבר חציה,שמיש,אספלט,עירוני משני,מיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,לא רלוונטי,,לא רלוונטי,מיסעה,ללא,אין,170,85.000000000000000,10.109999999999999,0.000000000000000,0,30/11/2023 00:00:00,10.109591518628083
-1,2283,0,4.000000000000000, ,8,הרצליה,6400,הרצליה,6400,שדרות אייבי נתן,0613, , ,675092.020000000018626,183940.109999999986030, ,675090.670000000041910,183943.880000000004657,מזרח,שביל (ג),שמיש,מרצפות,עירוני משני,במדרכה בצמוד למיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,מפרדה בינונית,ללא,משותף לאופניים והולכי רגל,לא,מדרכה,ללא,אין,230,115.000000000000000,4.000000000000000,0.000000000000000,0,30/11/2023 00:00:00,4.000674749393785
-1,2284,0,17.670000000000002, ,11,הרצליה,6400,הרצליה,6400,שדרות אייבי נתן,0613, , ,675085.030000000027940,183971.589999999996508,ז'בוטינסקי,675078.099999999976717,183987.230000000010477,דר-מז,שביל (ג),שמיש,אספלט,עירוני משני,במדרכה בצמוד למיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,מפרדה בינונית,הפרדה פיזית קלה,שביל בלבד,לא,מדרכה,ללא,בצד אחד,230,115.000000000000000,17.670000000000002,0.000000000000000,0,30/11/2023 00:00:00,17.671433311612983
-1,2285,0,4.130000000000000, ,10,הרצליה,6400,הרצליה,6400,שדרות אייבי נתן,0613, , ,675084.270000000018626,183967.540000000008149, ,675085.030000000027940,183971.589999999996508,מזרח,שביל (ג),שמיש,מרצפות,עירוני משני,במדרכה בצמוד למיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,מפרדה בינונית,ללא,משותף לאופניים והולכי רגל,לא,מדרכה,ללא,אין,230,115.000000000000000,4.130000000000000,0.000000000000000,0,30/11/2023 00:00:00,4.129414759066543
-1,2286,0,6.160000000000000, ,12,הרצליה,6400,הרצליה,6400,שדרות אייבי נתן,0613, , ,675078.099999999976717,183987.230000000010477,ז'בוטינסקי,675074.430000000051223,183991.839999999996508,דר-מז,שביל (ג),שמיש,מרצפות,עירוני משני,במדרכה בצמוד למיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,מפרדה בינונית,ללא,משותף לאופניים והולכי רגל,לא,מדרכה,ללא,אין,230,115.000000000000000,6.160000000000000,0.000000000000000,0,30/11/2023 00:00:00,6.157263872738071
-1,2287,0,116.680000000000007, ,5,הרצליה,6400,הרצליה,6400, , , , ,674997.979999999981374,183530.230000000010477, ,675108.869999999995343,183562.980000000010477,צפון,שביל (ג),שמיש,אספלט,שצ""פ,מחוץ לזכות הדרך,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,הפרדה פיזית קלה,,לא רלוונטי,מדרכה,ללא,בשני צדדים,380,190.000000000000000,116.680000000000007,0.000000000000000,0,30/11/2023 00:00:00,116.676263287776521
-1,2288,0,151.020000000000010, ,4,הרצליה,6400,הרצליה,6400, , , , ,674908.359999999986030,183411.350000000005821, ,674989.349999999976717,183525.579999999987194,צ-מז,שביל (ג),שמיש,אספלט,שצ""פ,מחוץ לזכות הדרך,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,לא רלוונטי,,לא רלוונטי,מדרכה,ללא,בשני צדדים,380,190.000000000000000,151.020000000000010,0.000000000000000,0,30/11/2023 00:00:00,151.022850792642430
-1,2289,0,305.649999999999977, ,1,הרצליה,6400,הרצליה,6400,ברית עולם,0498, ,ז'בוטינסקי,675840.489999999990687,184085.149999999994179, ,675859.400000000023283,183781.140000000013970,מערב,שביל (ג),שמיש,אספלט,שצ""פ,מחוץ לזכות הדרך,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,הפרדה פיזית קלה,,לא רלוונטי,מדרכה,ללא,בשני צדדים,300,150.000000000000000,305.649999999999977,0.000000000000000,0,30/11/2023 00:00:00,305.650594671235581
-1,2290,0,297.829999999999984, ,2,הרצליה,6400,הרצליה,6400, , , , ,675721.579999999958090,183745.380000000004657,יוסף נבו,675431.380000000004657,183678.619999999995343,דרום,שביל (ג),שמיש,אספלט,שצ""פ,מחוץ לזכות הדרך,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,קו הפרדה,,לא רלוונטי,מדרכה,ללא,בצד אחד,260,130.000000000000000,297.829999999999984,0.000000000000000,0,30/11/2023 00:00:00,297.827036903012583
-1,2291,0,331.660000000000025, ,1,הרצליה,6400,הרצליה,6400, , , , ,675721.579999999958090,183745.380000000004657,ז'בוטינסקי,675653.270000000018626,184060.260000000009313,מזרח,שביל (ג),שמיש,אספלט,שצ""פ,מחוץ לזכות הדרך,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,הפרדה פיזית קלה,,לא רלוונטי,מדרכה,ללא,בצד אחד,300,150.000000000000000,331.660000000000025,0.000000000000000,0,30/11/2023 00:00:00,331.662378832272509
-1,2292,0,143.360000000000014, ,1,הרצליה,6400,הרצליה,6400, , , ,ברית עולם,675859.400000000023283,183781.140000000013970, ,675721.579999999958090,183745.380000000004657,דרום,שביל (ג),שמיש,אספלט,שצ""פ,מחוץ לזכות הדרך,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,הפרדה פיזית קלה,,לא רלוונטי,מדרכה,ללא,בצד אחד,300,150.000000000000000,143.360000000000014,0.000000000000000,0,30/11/2023 00:00:00,143.360157897486147
-1,2293,0,148.819999999999993, ,1,הרצליה,6400,הרצליה,6400,יוסף נבו, ,0596, ,675415.609999999986030,183654.329999999987194,יוסף נבו,675276.810000000055879,183611.390000000013970,דרום,שביל (ג),שמיש,אספלט,עירוני ראשי,במדרכה בצמוד לדופן המגרש,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,הפרדה פיזית קלה,,כן,מדרכה,ללא,בשני צדדים,360,180.000000000000000,148.819999999999993,0.000000000000000,0,30/11/2023 00:00:00,148.817312971154024
-1,2294,0,219.550000000000011, ,1,הרצליה,6400,הרצליה,6400, , , ,יוסף נבו,675271.719999999972060,183607.510000000009313, ,675317.920000000041910,183400.640000000013970,מערב,שביל (ג),שמיש,אספלט,שצ""פ,מחוץ לזכות הדרך,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,לא רלוונטי,,לא רלוונטי,מדרכה,ללא,בשני צדדים,370,185.000000000000000,219.550000000000011,0.000000000000000,0,30/11/2023 00:00:00,219.549478680705448
-1,2295,0,379.360000000000014, ,2,הרצליה,6400,הרצליה,6400, , , , ,675317.920000000041910,183400.640000000013970, ,674949.619999999995343,183313.109999999986030,דרום,שביל (ג),שמיש,אספלט,שצ""פ,מחוץ לזכות הדרך,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,הפרדה פיזית קלה,,לא רלוונטי,מדרכה,ללא,בשני צדדים,380,190.000000000000000,379.360000000000014,0.000000000000000,0,30/11/2023 00:00:00,379.360525905367354
-1,2296,0,153.159999999999997, ,3,הרצליה,6400,הרצליה,6400, , , , ,674949.619999999995343,183313.109999999986030, ,674908.359999999986030,183411.350000000005821,דר-מז,שביל (ג),שמיש,אספלט,שצ""פ,מחוץ לזכות הדרך,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,לא רלוונטי,,לא רלוונטי,מדרכה,ללא,בשני צדדים,380,190.000000000000000,153.159999999999997,0.000000000000000,0,30/11/2023 00:00:00,153.161362353513482
-1,2297,0,152.719999999999999, ,6,הרצליה,6400,הרצליה,6400, , , , ,675132.130000000004657,183568.910000000003492,יוסף נבו,675268.040000000037253,183613.809999999997672,צפון,שביל (ג),שמיש,אספלט,שצ""פ,מחוץ לזכות הדרך,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,לא רלוונטי,,לא רלוונטי,מדרכה,ללא,בשני צדדים,380,190.000000000000000,152.719999999999999,0.000000000000000,0,30/11/2023 00:00:00,152.717891093223670
-1,2298,0,113.430000000000007, ,1,הרצליה,6400,הרצליה,6400, , , , ,674669.680000000051223,183388.239999999990687, ,674782.010000000009313,183389.679999999993015,צפון,שביל (ג),שמיש,אספלט,שצ""פ,מחוץ לזכות הדרך,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,לא רלוונטי,,לא רלוונטי,מדרכה,ללא,בשני צדדים,300,150.000000000000000,113.430000000000007,0.000000000000000,0,30/11/2023 00:00:00,113.434094761792991
-1,2299,0,128.870000000000005, ,2,הרצליה,6400,הרצליה,6400, , , , ,674782.010000000009313,183389.679999999993015, ,674908.359999999986030,183411.350000000005821,צפון,שביל (ג),שמיש,אספלט,שצ""פ,מחוץ לזכות הדרך,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,לא רלוונטי,צמוד להולכי רגל,,לא רלוונטי,מדרכה,ללא,בשני צדדים,250,125.000000000000000,128.870000000000005,0.000000000000000,0,30/11/2023 00:00:00,128.871835221365245
-1,2300,0,63.899999999999999, ,9,הרצליה,6400,הרצליה,6400,הבריגדה היהודית,0530, ,הדר,675904.869999999995343,185926.880000000004657,אמה טאובר פרידמן,675898.119999999995343,185990.420000000012806,מזרח,שביל (ג),שמיש,אספלט,עירוני ראשי,במדרכה בצמוד למיסעה,דו כיווני,לא רלוונטי,בשני כיווני הנסיעה,מפרדה כבדה,צמוד להולכי רגל,נפרד לאופניים וה""ר,לא,מדרכה,ללא,בצד אחד,180,90.000000000000000,63.899999999999999,0.000000000000000,0,30/11/2023 00:00:00,63.903758670058764
